ID,Unit_ID,Spr_ID,Wording,Fulltext
au_pr_el_13_010389.txt,Spr02,11905,"Angelika Frasl, stv. Bundes- und Wiener Landesvorsitzende der SoHo","Angelika Frasl, stv. Bundes- und Wiener Landesvorsitzende der SoHo:"
au_pr_el_13_010320.txt,Journ,11801,,
au_pr_el_13_010320.txt,Spr01,11038,SPOe-Bundesgeschaeftsfuehrer Norbert Darabos,"abzielt"", kommentierte SPOe-Bundesgeschaeftsfuehrer Norbert Darabos die"
au_pr_el_13_020179.txt,Journ,11802,,
au_pr_el_13_020179.txt,Spr01,11703,Franz-Joseph Huainigg,Darueber hinaus praesentierte Franz-Joseph Huainigg seine Plaene fuer die
au_pr_el_13_020179.txt,Spr02,11703,Patrick / Fuernschuss,"Nicht-Koennen, dem eigenen Behindert-Sein"", unterstuetzt Patrick / Fuernschuss die Bemuehungen des OeVP-Sprechers fuer Menschen mit"
au_pr_el_13_020179.txt,Spr03,11703,Landtagspraesidentin Gabriele Nussbaumer,Landtagspraesidentin Gabriele Nussbaumer informierte darueber hinaus
au_pr_el_13_111002.txt,Journ,11811,,
au_pr_el_13_111002.txt,Spr01,11711,Team Stronach / Nationalratsabgeordneter Stefan Markowitz,"und die Koalition abwaehlen"", bilanziert Team Stronach / Nationalratsabgeordneter Stefan Markowitz heute im Rahmen einer"
au_pr_el_13_060048.txt,Journ,11806,,
au_pr_el_13_060048.txt,Spr01,11024,BZOe-Landespitzenkandidat Abg. Gerald Grosz,"Zuerst zieht die rot-schwarze Bundesregierung die oesterreichischen Truppen von dem in Syrien liegenden Golan ab, um nunmehr direkt in kriegerische Handlungen in Syrien mit oesterreichischen Truppen eingreifen zu wollen. Das ist nicht nur eine billige Anbiederung Klugs an die US-Kriegshetzer und ein eindeutiger Bruch mit der oesterreichischen Neutralitaet, sondern auch einzigartig in der Geschichte Oesterreichs. Klug befindet sich in seiner US-Anbiederung auf Stronach-Kurs, kritisiert der steirische BZOe-Landespitzenkandidat Abg. Gerald Grosz den sich im steirischen NR-Wahlkampf befindlichen SP-Verteidigungsminister Gerald Klug scharf.<ORD:65440>"
au_pr_el_13_010161.txt,Journ,11801,,
au_pr_el_13_010161.txt,Spr01,11701,"Bundesrat Reinhard Todt, Generalsekretaer / des Pensionistenverbandes Oesterreichs (PVOe)","Oeffentlichen Dienstes stellt Bundesrat Reinhard Todt, Generalsekretaer / des Pensionistenverbandes Oesterreichs (PVOe) die gestrigen unwahren"
au_pr_el_13_050286.txt,Journ,11803,,
au_pr_el_13_050286.txt,Spr01,11014,FPOe-Generalsekretaer NAbg. / Herbert Kickl,"eine Politik der Naechstenliebe"", stellt FPOe-Generalsekretaer NAbg. / Herbert Kickl zur Kritik von Kardinal Schoenborn fest. Naechstenliebe"
au_pr_el_13_050184.txt,Journ,11702,,
au_pr_el_13_050184.txt,Spr01,11702,"Delegationsleiter im Europaeischen / Parlament, Andreas Moelzer","nahm heute der freiheitliche Delegationsleiter im Europaeischen / Parlament, Andreas Moelzer, zu dieser Diskussion Stellung. ""Dass es"
au_pr_el_13_060087.txt,Journ,11806,,
